,ID,Popularity,Duration
アフターダーク,6XsJTpZwPKMcG8QK8k14Z6,54.0,192026.0
Behind The Moon Shadow,77zsHdb523rUQnOYUSG3qb,53.0,309720.0
PAPERMOON,44LzijoPl4qNVJV6pYmzdS,52.0,262546.0
カタオモイ,2HovXsvcdJur52BOcYGydz,64.0,207360.0
Dream lantern,5mEqD00bdFcsiVd0MfvEeF,61.0,131666.0
Suzume,1n1y2kFPISpF9WGD3JaFo5,60.0,238560.0
I Like,0ymLvEYKBKRlJbGwAZhOqg,51.0,258893.0
All I Want for Christmas Is You,1FRqLI971CD1QedTiJeL3c,58.0,171826.0
Santa Claus Is Coming to Town,5Ber68jZ7ytegr2UISEdb7,49.0,171093.0
Vanilla,21lfQ6cXJF15ubyPLB6qHz,50.0,248437.0
veil,1QkEUbGSlp70DYNFcxcxYI,54.0,209636.0
Day After Day - Remastered 2010,2XKW8CH8nRZH9cF2DNjBHN,54.0,191053.0
Now That We Found Love,1KONmY3enP3r3nIPQidWAy,58.0,258200.0
Have Yourself a Merry Little Christmas,37UhuyGwWHgS1dhTePiJBy,58.0,230306.0
Bad Boyz (feat. Barrington Levy),2MNQMtZbOb7rBWli3TSok0,52.0,228906.0
Jingle Bells (feat. The Puppini Sisters),5qXUIehZetSx94f6QNT88w,60.0,159973.0
Community Gardens,35VXmjhRVU1aKgWiSxCMCf,51.0,146330.0
Butta Love,6fRLVZ4jKzuqyDPlIdbq9q,51.0,296400.0
Bittersweet,59xrC6NUUNt24Lft63CjiD,49.0,376533.0
Touch It,3upCmUgdchN3u0vkedbC5S,52.0,285826.0
Real Estate,2VvTMIXG760UiG9OSiFt9j,53.0,216000.0
Wifey - Club Mix/Dirty Version,1NNDZc9BHaWe9JqIsPRlNV,57.0,243466.0
Stand Out Fit In,4zXRMjTaeflesB3Ih4eHnJ,58.0,214573.0
Let Me Hear,5sqkarfxe7UejHTlCtHCLS,57.0,225546.0
Goya No Machiawase,5s0AxcVJJD2YYPstMb61ro,56.0,170640.0
Old Friends,4ykQ18swXrkrrbwsZKxQo7,50.0,207720.0
grace,7tnYsRepXLaNhqj4xtcWP2,69.0,289541.0
Forever My Lady,2pY99npaZKTVAyw2DhV9Bo,52.0,320360.0
Face My Fears (English Version),0CALOqrkXAE7WB2nyIATLk,51.0,222013.0
Feenin',0IyGPlGWkWZubMgC3qdBWz,52.0,310800.0
Red Room,55mvtucws4Mnro27744t9X,56.0,232053.0
The Nearness Of You,3HuLpW8NmFFO5GKY8andY2,58.0,187769.0
Feels Good,4cRR2gUTOerkUOW5iZpm91,51.0,298373.0
逆光 - ウタ from ONE PIECE FILM RED,5GXYKnnzBlHvrzBQ5WoxME,63.0,237862.0
White Christmas (with Shania Twain),6EM7JApNrP4fftMlDsOAZG,58.0,216626.0
Chicago,2BIfG6wL1t5wk1KixoK2BV,50.0,319821.0
Freek'n You,43sNw9nvGYGLYnNiwI8oMZ,55.0,379240.0
Touch off,7CSTVNXkW2AbmNktlP1hi2,58.0,258706.0
Madman's Eyes,3f9SxWf7WYKaYywYYejfk1,48.0,288711.0
What Am I To You?,0AMKZWRgdFfGYYTxiWrwwH,60.0,210000.0
Black Rover,04LCCxG3pbOYeENiyUc7Xb,58.0,208299.0
I’m invincible,7yQnZkAxSiAavC0zFRB1NI,57.0,257079.0
空に歌えば,3XKMO7tvyyUmxRvlJGhYQm,57.0,217626.0
Starting Again,7lYVdfuLns3aDcTisT6sDn,49.0,175333.0
踊,7z6qHGEKxRtwtYym2epV7l,61.0,208271.0
Whatever You Want,6yl6TMw87Nq0mWBQtw9muQ,51.0,290933.0
It's Not Christmas 'Til You Come Home - Recorded At Spotify Studios NYC,5DoGwwQAlYumpSSlDNMOwY,56.0,192420.0
Skating,1rGZUPEI3iq6HYmI0V6a98,51.0,144373.0
フィクション,543jStmHR1VrSfpxmjUIn6,58.0,230760.0
Someday (feat. Meghan Trainor),7t3q4ghl6rphMXn0oOJhUr,58.0,203453.0
I Can Fly Away,4CpLkaW3Hjr8sIKvdA5I0t,51.0,188813.0
Candy Rain - Heavy D & TrakMasterz Mix,0JHwHqPlca9zCnGnQenAEW,51.0,261626.0
Deep down,42IF4VUNaIGc1oD74rHa8O,60.0,227146.0
Cry Baby,7nF9c1EmRF3BNAtKDCwUAK,59.0,241680.0
Love U 4 Life,02D9uD9WQb834Lb54xCvDS,53.0,290066.0
Mary,4wx5EtoH5mBXOKKmMOwnH9,54.0,194733.0
堕天,1ndUYRPchJVNQCM7XwN7Hq,60.0,172948.0
Vacation,0oc7YoWV783fGr2GbdcIrz,53.0,179826.0
Whales,0cUGSqx7MfnjiVwDzpYdYo,52.0,209667.0
Akuma no Ko,5cRKj1kynNFqiliT2ndZ3y,61.0,227679.0
We Gonna Take U Back (Lude) / Don't Leave Me,13oGc1Mi9niBlo5eTmgGMa,54.0,317160.0
"Four Leaf Clover (with Sasha Dobson) (From ""Norah Jones is Playing Along"" Podcast)",1ds4rRyRWrGR6A7fM97Swt,46.0,254603.0
But Anyway,1HpBm13TNcyMW3PoUrlZPv,52.0,249866.0
damn,7pTwW5yCKRx6OkByY53jbz,59.0,259026.0
damn,7pTwW5yCKRx6OkByY53jbz,59.0,259026.0
ただ声一つ,2e1gUS6Wv8GS8ZT6FMeE1J,66.0,161561.0
August (Acoustic),2JXiyD1zucGdFmnTeYb5Ry,53.0,302000.0
Sip Into Something Soft,2iArM3RVo0uupvmg5xqvWE,56.0,102893.0
One Last Kiss,5RhWszHMSKzb7KiXk4Ae0M,59.0,252026.0
Sign,0xmWQKzc5m9rLv2ucDWxwD,62.0,236426.0
Eternal Flame,5MoDQWMDMaAGDEiWsJfeCi,64.0,238026.0
COLORS,6bPPyigCphBBQ9781j6eKM,57.0,218493.0
Carry On,4ZFhVVawR0xMJ5dJFNxFRl,61.0,168106.0
Touch Me Tease Me,4xrBjUq18fvXK68DJEi5XM,52.0,227493.0
Hold Me Down,1yhJdaC1kecHKUgGCChs4z,53.0,223813.0
Let's Get Down,7qdo6JOOaaY9LadOAhfXq7,52.0,299506.0
Grey Street,65JmIZCsgkw2mbfobxt1CR,49.0,306346.0
Eternal Flame,4xiaE15ARCs5CVPA6J8gmC,52.0,235666.0
This Is How We Do It,1poBO3pO6fkqPYG6n8J5cX,57.0,277293.0
asphyxia,3f3FDZajRpcLQGln7OZqdi,59.0,174893.0
Odo,37bNBNB332HXbSy6079cws,58.0,210346.0
Cry For You,3RNvMhYFEwpCgPnDGKR5MB,53.0,300906.0
YELLOW,6oLejuhWNQf76ydBbtLrT9,58.0,178712.0
Harukamirai,2vDPSojrX4aL7aiCPD7kja,58.0,177106.0
FLY HIGH!!,3YOZLPRiTuYgItSGO41gPT,61.0,244493.0
熱情のスペクトラム,1p0WZg4NXoNVGj2AuoLJe7,59.0,223613.0
Simple And Clean,2G8tfTExxzpRKssKzKwDYV,52.0,300760.0
Haru wo Tsugeru,5QseXDzPvtjdeaWNhYbm0m,58.0,196497.0
裸の勇者,3k64vNcgYPkETG7TNgpW4o,63.0,201973.0
#41,2nklcPJ3YhYJfC2ibStXz9,50.0,399800.0
Let It Snow! - 10th Anniversary,2EmEXCi8ue7p5Xqmqz10kW,61.0,159629.0
Missing You,0CmXXEwul09Kf8X68lPA5l,55.0,284666.0
Petite fleur,6Xy0TKhM0Ytjt65QuVEN67,61.0,163186.0
Movie,0kKrJbP4oATz98qQp2iXeC,60.0,357357.0
What Would You Say,6yu913P5J0mUmbX4ZDofEv,50.0,222333.0
KICK BACK -ANIME edit,5ktOhXvLj7mdQmAVdEA7OJ,63.0,87373.0
スカー,5WQAussByRFjUWYQDowtHE,60.0,259191.0
Usseewa,61KYsWS25JXUO4fGb1138X,59.0,206893.0
Red Swan,0zvN9oq95bIEQjvfcdeZlX,59.0,263720.0
Sunshine Girl,4RjHalDdUreXDJSJLo44lK,53.0,217270.0
Come and Talk to Me - Remix,5xE7sFTlv2yrG9mmhDSpdq,54.0,295386.0
一途,7ncPjJBktLEOpstY5JOUMK,66.0,190606.0
Come & Talk To Me,63uR29DnkNPUiorL30cHnj,53.0,276266.0
Black Catcher,2y7f8qkrgIqY5KsfPNcuix,62.0,196946.0
Cry Baby,3IDF7N86lrcWaJEt9C1gbS,62.0,240284.0
カオスが極まる,0lPfqcI3A8gQ9971nXxgq6,62.0,230586.0
Sad Disco,2BedHMJWiW5CuiTd2wza1u,54.0,227213.0
Suzume,7LHAKF7pBqHch8o6Yo0ad5,64.0,236390.0
Rainbow,4n2Oaj4JPMUeyxprRIyt3N,56.0,194386.0
Twice As Hard,4nJlfdLIucLBkXEJPsSCSp,55.0,249533.0
Re:Re:,0WaaPFt4Qy8sVfxKz43bCD,56.0,228760.0
You & Me,12ZdBjNAfRXZZTvMSrJPUb,51.0,340533.0
Lemon,04TshWXkhV1qkqHzf31Hn6,67.0,255826.0
Anniversary,6PViGgcsQhLPSkMxgoRWLl,54.0,271200.0
Satellite,2BjUvisO4UVAtTHs4lYiqu,51.0,291640.0
Bang Bang,2yGoiZes2YcueNA4nGDmdS,54.0,267746.0
Get It On Tonite,0AcLrSfAEBQcUnHOTm5pXg,53.0,277413.0
新時代 - ウタ from ONE PIECE FILM RED,2l2yRJWgMiJkfPbRNiuC25,67.0,228214.0
veil,1dGF5ymTyBB2ZmOypkeU1F,57.0,209636.0
DADDY ! DADDY ! DO !,4xeWELPxBZKhhCrUr84jmp,61.0,254640.0
Before I Let You Go,2rkVoKVEMuct8SmEIGKzBw,54.0,299800.0
Stand Out,48UDhM2xL9wUuYLfrpK2Jv,56.0,180440.0
Best Tears,1rLlLYMm9CWdmejVAuxP38,55.0,158533.0
Right Here - Human Nature Radio Mix,7tUEDtHchueeUJTfEFEhii,60.0,226946.0
化け猫 - Leaks From His Laptop,3Wnba0vkxR4nmXbaRF9foE,62.0,56021.0
たぶん,62Lv9WcrfzJqhvYDbilJy3,65.0,258666.0
It Runs Through Me,0vMctOnb4YNIvbqgkbWNDy,64.0,261881.0
Black Rover,0OGw7V8wAI6OsZIQ12JkTP,62.0,209573.0
Let's Do It Again,4TBtGrMgUYH7D5Tf5HLvyz,60.0,192177.0
Walk Like an Egyptian,1Jwc3ODLQxtbnS8M9TflSP,59.0,204706.0
White Noise,1mY3E6zTjhjQD5SSy8ctgk,62.0,254838.0
Go All The Way,75GQIYnRaBg7ndHxhfYuQy,58.0,205346.0
The Space Between,65KzDXZm9aQt8sA1k0ZVG3,52.0,242000.0
Faded Pictures,1CAw3ethNuSDPf3E7luSFF,57.0,229773.0
THE DAY,1tjOClAkdMxDfYPO0xvGbG,60.0,241626.0
I'm So Into You,5A0aUvnfAEcmUx3hoXjI8R,57.0,278333.0
Jingle Bells (feat. The Puppini Sisters),4qBejt9FeqLI9blHI1Nq1x,52.0,159973.0
Where Are You Going,5EjZXJ4nVpw7uI6eso1SFS,52.0,231866.0
ポラリス,28DlaPydCnrs8NxYOnUPZ8,60.0,224213.0
Black Catcher,5RXmLhscstsdvWPN0XtUa0,63.0,195000.0
インフェルノ,2vOAHp8PBBFYqvQUWSoITY,64.0,211600.0
It's Beginning to Look a Lot like Christmas,1rv46mRwDqMEhOBZ7vODg3,70.0,207199.0
Baby Blue - Remastered 2010,6S3JlDAGk3uu3NtZbPnuhS,62.0,217346.0
Every Little Thing I Do,5u3rsmRYRSKJpFHXPT4p07,56.0,260066.0
Walk Like an Egyptian,5L6HNuXN71bfeuKXYtRasF,54.0,203226.0
Santa Claus Is Coming to Town,1RMDXedcRno6rDBCbNHDJf,64.0,171093.0
群青,1zd35Y44Blc1CwwVbW3Qnk,70.0,248026.0
遥か彼方,5ORPYXJKlpHWIdceavSGrL,60.0,243346.0
DOGLAND,6CMjaUiyl7WLPop2AoLbn6,67.0,175216.0
たぶん,398dL22bDbKbAmiOnPaq7o,66.0,256773.0
Knockin' da Boots,6x53SJOV1PAZ8ZUwH4NFXQ,56.0,330945.0
again,4OQq1bcP12GQQXJNupxqfR,61.0,254346.0
Last Train At 25 O'clock,3VPBPBZKxQu3bqeuzz8gRm,58.0,263840.0
She Wants Me (To Be Loved),1yS9wpv8GW2c8tHC7P85JJ,57.0,199413.0
RGF Island,1iuljeYz6ZG3GTJOZZkoer,55.0,173893.0
うっせぇわ,6EzZn96uOc9JsVGNRpx06n,63.0,204920.0
Only the Wild Ones,3LwjMORRPuf7j7WiFHW350,57.0,253165.0
Wade In Your Water,6DoYk3QIvkDs60S1d01vbx,57.0,184013.0
Backlight,3WY0iazRPHOlIq6CdbKLZ6,62.0,237666.0
First Love,39HrUxcvKF3jtLz7fUDWXc,73.0,257293.0
O.P.P,1k28sDTLOz942qa3wEtMQE,59.0,271066.0
Rain,4G1qRhOk1YY0kewtMaCrMC,59.0,264506.0
きらり,51oc6MEsXTpnPn6GOw5VuP,69.0,231882.0
Too Late,1yXJsmqsGTwKmTL3rzfF72,57.0,201257.0
怪物,2vjY3jGKElvqXoaGNEuYef,63.0,205480.0
"So Alright, Cool, Whatever",47rOmlKHPYyMDM3h6L74Sn,58.0,191360.0
I2I,7lPxGs556PD8H3bUd9LzHp,58.0,241386.0
Can We Talk,6a5jHgwqYMk9wlYJYfs3c9,59.0,284586.0
No Matter What - Remastered 2010,0zK545STj6P7qbFSpCK9pp,60.0,180546.0
MUKANJYO,4MTgIH5OZQHAbdBWgbKSAb,62.0,192400.0
Mixed Nuts,3RFL9hE5cBocBsjD5XLJLQ,62.0,213438.0
Plastic Love,7rU6Iebxzlvqy5t857bKFq,61.0,294493.0
Our Lips Are Sealed - Single Version,1GVnAD8Iz45rux6EC657Yv,59.0,167960.0
I'll Be Home for Christmas,0tXPhc8LvM4dPvoRwI66XQ,55.0,264826.0
Fleeting Lullaby,1pnXMEGyw85jtg9fFZf4GP,62.0,173373.0
first death,0ky07Oq85l9zx7e427XGgC,65.0,241575.0
残機,1XeOqgzh2fZhmgxnmyiIJ8,67.0,230066.0
We Got The Beat,5kz9GDBTX846OXwqWoyKzF,58.0,153133.0
New Genesis,6A8NfypDHuwiLWbo4a1yca,64.0,226813.0
Shinunoga E-Wa,5PVQ6DaTF4dVuRo8mXMwU6,1.0,185573.0
The General,6n6EXIwLtNwe4u4CFzENYm,58.0,246920.0
Manic Monday,00vYs0qZA40Z8AAaN7xmMO,56.0,184160.0
Feel Me Flow,4dbZObCjUs95HtmEHfKbnU,61.0,212760.0
インフェルノ,64yajM6CxtLghmgB53VeXT,65.0,212546.0
Breakin' My Heart (Pretty Brown Eyes),18sytW2s53Of6NVudQyUlH,60.0,356960.0
二十歳の恋,1EA40FX9aBaKIXwIp83WzL,60.0,193466.0
Can We Talk,3eRE1KwnUma75nu1HhoNY4,61.0,284080.0
ブルーバード,2XpV9sHBexcNrz0Gyf3l18,65.0,215706.0
祝福,7ajpbW6tBpqUI9foCtwlLw,73.0,196235.0
Send Me on My Way,6hs3SDnbO3f6VQuPO4KBEb,65.0,263333.0
ピースサイン,364JzOajs76bJymjHm3sVY,67.0,238533.0
Turn Me On,1qzHqfvKrZWo6dVHM1dXrj,66.0,154800.0
Tot Musica,4eChbtoFoOmWQt03aRDzaJ,64.0,195226.0
SOUVENIR,7qOsSOpiL3R8RKyiBtIYNQ,70.0,264126.0
色彩,1uveEvgKX4irLcp1BUTIFD,72.0,192175.0
Hip Hop Hooray,1SyQ6t9RdRBK0QUCS6a797,63.0,267266.0
怪物,06XQvnJb53SUYmlWIhUXUi,66.0,206000.0
Ants Marching,2FfZg072w8RoxlMOR7M4CT,56.0,271186.0
Everything,4T6HLdP6OcAtqC6tGnQelG,67.0,212373.0
Kyouran Hey Kids!!,38kcwx5znepLWCIBID0Bwm,65.0,250973.0
Hook,27IRo2rYeizhRMDaNVplNM,59.0,289200.0
679 (feat. Monty),0w3Q3VFdrYzo24QUIGnBNy,59.0,186986.0
4:00A.M.,0zoGVO4bQXG8U6ChKwNgeg,65.0,336960.0
August,0elCmyfISzkP5tAYTVuYjS,59.0,261734.0
Too Close,5IFCyWplye09HytIP80RCF,63.0,259440.0
Home,4wLZ4zPM9c4oe1VV8ejdWV,59.0,225906.0
CHAINSAW BLOOD,3lUOzabhWYyRImRszpJGOU,72.0,200997.0
Sunrise,7zkLpY72g6lKQbiHDqri1S,69.0,200626.0
Run-Around,500Tkm3vJmVtdUwdCVxCTb,61.0,279800.0
Something Stupid,3Z6YFMYEBgUIv7BmepFdr2,1.0,177626.0
Home,6yLzHmsyLqMBbDd116xdIH,1.0,226520.0
Send Me On My Way,6XK6Zw6JkFsHXzAcMWNiIr,64.0,263360.0
Weak,71EHOyEOhNx1SzTebRRyng,65.0,291906.0
シルエット,1di1C0QI6Y92yZPYn6XYAZ,68.0,240133.0
She Talks To Angels,5NK8jad728pj6YeqM5VJD4,62.0,329400.0
夜に駆ける,6MCjmGYlw6mQVWRFVgBRvB,70.0,258838.0
Comedy,5SuOikwiRyPMVoIQDJUgSV,67.0,230666.0
Haven't Met You Yet,4fIWvT19w9PR0VVBuPYpWA,66.0,244586.0
夜に駆ける,3dPtXHP0oXQ4HCWHsOA9js,70.0,261013.0
Sway,2ajUl8lBLAXOXNpG4NEPMz,69.0,188066.0
unravel,1rN9QoVxw5U7TJkyaUR8C1,68.0,238360.0
Matsuri,7AMGgAPFczs3wJgMqu6Eqi,72.0,225920.0
My Way (feat. Monty),1WoOzgvz6CgH4pX6a1RKGp,62.0,213053.0
残響散歌,7v8wKvNQQIxkugCFFjrkaO,72.0,184893.0
Come Away With Me,6jGnykaS6TkWp15utXSAeI,70.0,198226.0
Sweet Yamz,62oqxoJQYPCyjZ2ChH7foI,64.0,105194.0
Candy Rain,4j1Bk0BEIGCF9hR7cSwl9d,65.0,276066.0
Crash into Me,1HL3yEnYq8LEyFQ3QegA5V,61.0,316466.0
Holly Jolly Christmas,5PuKlCjfEVIXl0ZBp5ZW9g,70.0,119786.0
Hard To Handle,05NYcsjJwOYq4jIiKPVj9p,68.0,188066.0
It's Beginning to Look a Lot like Christmas,0lLdorYw7lVrJydTINhWdI,62.0,206639.0
This Is How We Do It,6uQKuonTU8VKBz5SHZuQXD,63.0,238800.0
Poison,6m59VvDUi0UQsB2eZ9wVbH,67.0,261853.0
Feeling Good,3I09LQbHS3NSU46Ly3tPpR,63.0,237333.0
Don't Know Why,1zNXF2svmdlNxfS5XeNUgr,72.0,186251.0
Again,3ESSGgWzRf1xvP7G5hHMhB,64.0,312240.0
Holly Jolly Christmas,6tjituizSxwSmBB5vtgHZE,65.0,119786.0
No Diggity,6MdqqkQ8sSC0WB4i8PyRuQ,74.0,304600.0
679 (feat. Remy Boyz),5NQbUaeTEOGdD6hHcre0dZ,70.0,196693.0
It's Beginning to Look a Lot like Christmas,5a1iz510sv2W9Dt1MvFd5R,75.0,206639.0
Trap Queen,2d8JP84HNLKhmd6IYOoupQ,70.0,222093.0
KICK BACK,3khEEPRyBeOUabbmOPJzAG,83.0,193495.0
Shinunoga E-Wa,0o9zmvc5f3EFApU52PPIyW,85.0,185573.0
